chrom,start,end,cluster_5mb,target_id,model_name,feature_id,selection_count,mean_abs_selector_score,mean_selector_score,mean_feature_rank,mean_train_presence,age_pearson_r,age_pearson_p,missing_fraction,dataset_mean_shift,tissue_mean_shift,confounding_label,interpretation_note
chr6,77975000,77979999,chr6:75000000-79999999,age_weeks,ridge,chr6:77975000-77979999,5,0.5272987670524966,0.5272987670524966,12.2,0.9973675836845086,0.534849,6.336689325107945e-91,0.002461,0.075869,0.080095,candidate_signal,target-associated methylation signal; mechanism not inferred
chr6,58675000,58679999,chr6:55000000-59999999,sex_binary,logistic,chr6:58675000-58679999,3,0.39789845059368867,-0.39789845059368867,87.0,0.9966720472936146,-0.166319,5.396366887736088e-09,0.002461,0.198683,0.316457,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr18,81435000,81439999,chr18:80000000-84999999,sex_binary,logistic,chr18:81435000-81439999,3,0.3951647485778718,-0.39516474857787176,47.0,0.9969405137047284,-0.145644,3.420531252750066e-07,0.003281,0.371045,0.427347,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr9,110315000,110319999,chr9:110000000-114999999,sex_binary,logistic,chr9:110315000-110319999,3,0.3937022073910885,-0.3937022073910885,46.0,0.9702222000419548,-0.132963,4.335590822869616e-06,0.027071,0.32539,0.3663,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr9,99690000,99694999,chr9:95000000-99999999,sex_binary,logistic,chr9:99690000-99694999,3,0.39073281648484337,-0.39073281648484337,239.33333333333334,0.9868857517368923,-0.130539,5.6122622121990826e-06,0.013946,0.261594,0.514814,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr12,56900000,56904999,chr12:55000000-59999999,sex_binary,logistic,chr12:56900000-56904999,3,0.389384838623222,-0.389384838623222,86.0,0.9788875142685521,-0.14412,5.404768089340161e-07,0.016407,0.355689,0.487497,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr18,12725000,12729999,chr18:10000000-14999999,sex_binary,logistic,chr18:12725000-12729999,3,0.3891334598895053,-0.3891334598895053,84.33333333333333,0.9969405137047284,-0.152325,9.65642446044272e-08,0.004102,0.350177,0.399465,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr2,168440000,168444999,chr2:165000000-169999999,sex_binary,logistic,chr2:168440000-168444999,3,0.3886403190109487,-0.3886403190109487,139.33333333333334,0.9977813648624098,-0.112624,8.236035735518322e-05,0.001641,0.406475,0.486481,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr13,93580000,93584999,chr13:90000000-94999999,sex_binary,logistic,chr13:93580000-93584999,3,0.38478833438886334,-0.38478833438886334,139.0,0.9955272778004796,-0.147703,2.348206765792941e-07,0.004102,0.306388,0.475836,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr3,22005000,22009999,chr3:20000000-24999999,sex_binary,logistic,chr3:22005000-22009999,3,0.3832816063511802,-0.3832816063511802,137.66666666666666,0.9944534121560241,-0.105113,0.0002480714602050293,0.006563,0.321189,0.261816,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr4,115625000,115629999,chr4:115000000-119999999,sex_binary,logistic,chr4:115625000-115629999,3,0.3827291556016781,-0.3827291556016781,194.0,0.9966720472936146,-0.158602,2.7665848739934428e-08,0.004102,0.231812,0.351997,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr10,84880000,84884999,chr10:80000000-84999999,sex_binary,logistic,chr10:84880000-84884999,3,0.3825111357363011,-0.3825111357363011,108.33333333333333,0.9924677915052079,-0.216868,2.4639078808198626e-14,0.008203,0.317284,0.38413,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,133505000,133509999,chr1:130000000-134999999,sex_binary,logistic,chr1:133505000-133509999,3,0.3799852178256838,-0.3799852178256839,166.33333333333334,0.9966720472936146,-0.153609,7.41699066551091e-08,0.003281,0.361941,0.432473,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr11,114350000,114354999,chr11:110000000-114999999,sex_binary,logistic,chr11:114350000-114354999,3,0.37586630794189047,-0.37586630794189047,243.0,0.9889068243120485,-0.134152,2.8561036147317876e-06,0.008203,0.353671,0.328529,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr3,109080000,109084999,chr3:105000000-109999999,sex_binary,logistic,chr3:109080000-109084999,3,0.37407325812035247,-0.37407325812035247,236.0,0.9955627297248194,-0.105687,0.00022384342551190608,0.003281,0.461652,0.424536,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr14,118205000,118209999,chr14:115000000-119999999,sex_binary,logistic,chr14:118205000-118209999,3,0.3737530920263234,-0.3737530920263234,305.3333333333333,0.9830913094166082,-0.137835,1.6957889038550372e-06,0.018048,0.313102,0.278259,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr19,30300000,30304999,chr19:30000000-34999999,sex_binary,logistic,chr19:30300000-30304999,3,0.3725679745083954,-0.3725679745083954,288.0,0.9902137044432777,-0.183712,1.270255068697088e-10,0.009844,0.30791,0.363864,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr13,54730000,54734999,chr13:50000000-54999999,sex_binary,logistic,chr13:54730000-54734999,3,0.37238223971921985,-0.37238223971921985,285.6666666666667,0.9949903449782518,-0.142573,6.36677118996973e-07,0.007383,0.435425,0.502268,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr19,53640000,53644999,chr19:50000000-54999999,sex_binary,logistic,chr19:53640000-53644999,3,0.371820653166339,-0.37182065316633905,304.3333333333333,0.9855788716056629,-0.171949,1.8556111460089447e-09,0.010664,0.40784,0.400785,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr5,77550000,77554999,chr5:75000000-79999999,sex_binary,logistic,chr5:77550000-77554999,3,0.3715276802606738,-0.3715276802606739,317.3333333333333,0.9877975067432532,-0.172375,1.6384331960242286e-09,0.009024,0.417075,0.513088,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr15,101600000,101604999,chr15:100000000-104999999,sex_binary,logistic,chr15:101600000-101604999,3,0.3704104729871802,-0.3704104729871802,352.3333333333333,0.9855788716056629,-0.155546,5.660745958232678e-08,0.010664,0.330538,0.375663,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr18,35685000,35689999,chr18:35000000-39999999,sex_binary,logistic,chr18:35685000-35689999,3,0.370185771902773,-0.370185771902773,371.6666666666667,0.9716946760335535,-0.151746,1.3918354260273736e-07,0.021329,0.321707,0.428446,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,143740000,143744999,chr1:140000000-144999999,sex_binary,logistic,chr1:143740000-143744999,3,0.369624293665213,-0.369624293665213,411.0,0.9818406447908042,-0.153044,1.0329677812660607e-07,0.018048,0.374948,0.438268,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,97050000,97054999,chr7:95000000-99999999,sex_binary,logistic,chr7:97050000-97054999,2,0.5103807560813032,-0.5103807560813032,1.0,0.9592862982684165,0.012587,0.6647338457495792,0.025431,0.475625,0.384309,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr11,13390000,13394999,chr11:10000000-14999999,sex_binary,logistic,chr11:13390000-13394999,2,0.46718588452019194,-0.46718588452019194,17.0,0.989769820971867,-0.018393,0.5247658486716049,0.017227,0.183174,0.249034,candidate_signal,target-associated methylation signal; mechanism not inferred
chr3,130045000,130049999,chr3:130000000-134999999,sex_binary,logistic,chr3:130045000-130049999,2,0.4596546006180704,-0.4596546006180704,8.0,0.9966720472936146,0.012177,0.6715448103993699,0.003281,0.296913,0.33398,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr3,90870000,90874999,chr3:90000000-94999999,sex_binary,logistic,chr3:90870000-90874999,2,0.4350681612235044,-0.4350681612235044,3.0,0.9974424552429668,-0.146713,2.8308115035433274e-07,0.004102,0.430717,0.588717,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr10,8185000,8189999,chr10:5000000-9999999,sex_binary,logistic,chr10:8185000-8189999,2,0.42217999974427267,-0.42217999974427267,7.0,0.9728563067017852,-0.182995,1.9510324949210392e-10,0.022149,0.224485,0.321127,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr3,14345000,14349999,chr3:10000000-14999999,sex_binary,logistic,chr3:14345000-14349999,2,0.421194226973005,-0.421194226973005,5.5,0.9841553104044993,-0.176804,7.803501930195849e-10,0.021329,0.200716,0.369085,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr10,83090000,83094999,chr10:80000000-84999999,sex_binary,logistic,chr10:83090000-83094999,2,0.4166225420375573,-0.4166225420375573,7.0,0.998081841432225,-0.120569,2.5512557234661045e-05,0.004922,0.289873,0.325253,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr4,63080000,63084999,chr4:60000000-64999999,sex_binary,logistic,chr4:63080000-63084999,2,0.4159466426524491,-0.4159466426524491,281.5,0.9926086779218661,-0.242443,1.4031240838984537e-17,0.011485,0.433623,0.50211,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr17,34820000,34824999,chr17:30000000-34999999,sex_binary,logistic,chr17:34820000-34824999,2,0.41130456399119014,-0.41130456399119014,9.0,0.9842427886144725,-0.092948,0.0012907217067064563,0.018868,0.293181,0.378169,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,45790000,45794999,chr7:45000000-49999999,sex_binary,logistic,chr7:45790000-45794999,2,0.41037002881247797,-0.41037002881247797,11.5,0.9987212276214834,-0.062117,0.030246144517480124,0.001641,0.1597,0.273285,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr18,12710000,12714999,chr18:10000000-14999999,sex_binary,logistic,chr18:12710000-12714999,2,0.4077128034027546,-0.4077128034027546,14.5,0.9966720472936146,-0.003962,0.890260355101447,0.003281,0.464649,0.459144,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr4,79415000,79419999,chr4:75000000-79999999,sex_binary,logistic,chr4:79415000-79419999,2,0.4071177670870434,-0.4071177670870434,40.5,0.9528845750702277,0.085846,0.0032431927392143687,0.036916,0.331225,0.360961,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr12,17450000,17454999,chr12:15000000-19999999,sex_binary,logistic,chr12:17450000-17454999,2,0.40650002266862884,-0.40650002266862884,15.0,0.9721469379445484,-0.195295,1.3704616393759502e-11,0.033634,0.304583,0.369381,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr8,47525000,47529999,chr8:45000000-49999999,sex_binary,logistic,chr8:47525000-47529999,2,0.40210730070169926,-0.40210730070169926,12.0,0.998081841432225,-0.138354,1.2795458349106773e-06,0.002461,0.193508,0.325219,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr5,104015000,104019999,chr5:100000000-104999999,sex_binary,logistic,chr5:104015000-104019999,2,0.4003335669317035,-0.4003335669317035,59.0,0.988508544235345,-0.216732,3.2684001070268225e-14,0.016407,0.34843,0.350185,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr4,63130000,63134999,chr4:60000000-64999999,sex_binary,logistic,chr4:63130000-63134999,2,0.39273580528673435,-0.39273580528673435,16.0,0.9841203191205099,-0.160669,2.4382573219878798e-08,0.022149,0.20678,0.270493,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr5,137690000,137694999,chr5:135000000-139999999,sex_binary,logistic,chr5:137690000-137694999,2,0.3925438016886661,-0.3925438016886661,16.5,0.9968205646957031,-0.10983,0.00012505719785200594,0.003281,0.335878,0.445537,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr14,111215000,111219999,chr14:110000000-114999999,sex_binary,logistic,chr14:111215000-111219999,2,0.3907014677487888,-0.3907014677487888,30.0,0.9966720472936146,-0.085477,0.0028423095723191312,0.001641,0.410917,0.485627,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr17,89450000,89454999,chr17:85000000-89999999,sex_binary,logistic,chr17:89450000-89454999,2,0.3905946783594486,-0.3905946783594486,17.0,0.9974599508849613,-0.189739,2.6500491869044606e-11,0.004102,0.425764,0.60574,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr4,150275000,150279999,chr4:150000000-154999999,sex_binary,logistic,chr4:150275000-150279999,2,0.38841101955372737,-0.38841101955372737,19.0,0.9904441984451146,-0.186276,7.061591770995652e-11,0.010664,0.509596,0.571636,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr10,41495000,41499999,chr10:40000000-44999999,sex_binary,logistic,chr10:41495000-41499999,2,0.38823654720729106,-0.38823654720729106,24.5,0.9602435393365653,-0.142172,8.833065124748648e-07,0.027071,0.287718,0.293777,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr10,19235000,19239999,chr10:15000000-19999999,sex_binary,logistic,chr10:19235000-19239999,2,0.3866049851995171,-0.3866049851995171,38.5,0.9966720472936146,-0.047447,0.09817627727496973,0.002461,0.098333,0.175717,candidate_signal,target-associated methylation signal; mechanism not inferred
chr17,53800000,53804999,chr17:50000000-54999999,sex_binary,logistic,chr17:53800000-53804999,2,0.38400063004140117,-0.38400063004140117,115.0,0.9659815102092155,0.085035,0.003967509884659056,0.059885,0.260799,0.541999,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr17,31955000,31959999,chr17:30000000-34999999,sex_binary,logistic,chr17:31955000-31959999,2,0.3835276781202738,-0.3835276781202738,21.0,0.9818077133514016,-0.174953,1.1209384670738336e-09,0.018868,0.244169,0.445828,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr14,20190000,20194999,chr14:20000000-24999999,sex_binary,logistic,chr14:20190000-20194999,2,0.38333751038025776,-0.38333751038025776,29.0,0.9929842475601531,-0.149255,1.85260119056921e-07,0.008203,0.286391,0.395933,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr18,12685000,12689999,chr18:10000000-14999999,sex_binary,logistic,chr18:12685000-12689999,2,0.3818160152338549,-0.3818160152338549,32.0,0.9838764622028426,-0.094776,0.0009877681430047285,0.011485,0.354653,0.354625,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr10,40295000,40299999,chr10:40000000-44999999,sex_binary,logistic,chr10:40295000-40299999,2,0.37838295585642057,-0.37838295585642057,28.5,0.9974424552429668,-0.177124,5.072870691680556e-10,0.003281,0.424142,0.632495,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,24565000,24569999,chr7:20000000-24999999,sex_binary,logistic,chr7:24565000-24569999,2,0.37836293548559585,-0.37836293548559585,118.0,0.9987212276214834,-0.190394,2.2589742636636937e-11,0.004102,0.310189,0.384534,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr18,84180000,84184999,chr18:80000000-84999999,sex_binary,logistic,chr18:84180000-84184999,2,0.37712641464274854,-0.37712641464274854,53.5,0.9704493522284181,-0.105538,0.0002782637643925874,0.030353,0.291554,0.347131,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr5,32520000,32524999,chr5:30000000-34999999,sex_binary,logistic,chr5:32520000-32524999,2,0.37710504070193684,-0.37710504070193684,52.0,0.9865728900255755,-0.138575,1.5827553629856185e-06,0.02297,0.249394,0.324801,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr3,121635000,121639999,chr3:120000000-124999999,sex_binary,logistic,chr3:121635000-121639999,2,0.37647559992223123,-0.37647559992223123,30.5,0.9961811785064447,-0.171338,1.876103294570719e-09,0.004102,0.378738,0.456373,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr14,66095000,66099999,chr14:65000000-69999999,sex_binary,logistic,chr14:66095000-66099999,2,0.37595735732239355,-0.37595735732239355,32.5,0.9670843353564658,-0.125372,1.527761417770761e-05,0.029532,0.330245,0.416287,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr2,157655000,157659999,chr2:155000000-159999999,sex_binary,logistic,chr2:157655000-157659999,2,0.3735314217455159,-0.3735314217455159,52.0,0.9927047083979708,0.072309,0.01173062438885077,0.004102,0.227378,0.202332,candidate_signal,target-associated methylation signal; mechanism not inferred
chr3,113235000,113239999,chr3:110000000-114999999,sex_binary,logistic,chr3:113235000-113239999,2,0.3722564246038994,-0.3722564246038994,43.0,0.9886135180873128,-0.171197,2.120677786826071e-09,0.009024,0.30913,0.477004,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr10,50150000,50154999,chr10:50000000-54999999,sex_binary,logistic,chr10:50150000-50154999,2,0.3720500911546478,-0.3720500911546478,57.5,0.9764658714519308,-0.1077,0.0002012317871285051,0.026251,0.320525,0.412294,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr4,50165000,50169999,chr4:50000000-54999999,sex_binary,logistic,chr4:50165000-50169999,2,0.37127788254881466,-0.37127788254881466,67.5,0.9873697369927854,-0.088792,0.0020345652801294157,0.011485,0.100165,0.221186,candidate_signal,target-associated methylation signal; mechanism not inferred
chr4,135880000,135884999,chr4:135000000-139999999,sex_binary,logistic,chr4:135880000-135884999,2,0.3705188153074762,-0.3705188153074762,71.0,0.9974424552429668,-0.201521,1.3410378463874125e-12,0.003281,0.302898,0.41369,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr5,92610000,92614999,chr5:90000000-94999999,sex_binary,logistic,chr5:92610000-92614999,2,0.36903768669312675,-0.36903768669312675,52.0,0.998081841432225,-0.129288,6.10318724912648e-06,0.002461,0.334634,0.314846,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr17,24445000,24449999,chr17:20000000-24999999,sex_binary,logistic,chr17:24445000-24449999,2,0.3689211234784092,-0.3689211234784092,52.0,0.9968030690537084,-0.198025,3.504035120582635e-12,0.005742,0.202895,0.28692,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr9,104265000,104269999,chr9:100000000-104999999,sex_binary,logistic,chr9:104265000-104269999,2,0.368463123092145,-0.368463123092145,67.5,0.9961986741484394,-0.175997,6.547750175371886e-10,0.003281,0.362373,0.413171,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,119590000,119594999,chr7:115000000-119999999,sex_binary,logistic,chr7:119590000-119594999,2,0.3679055969377965,-0.3679055969377965,93.0,0.9910835846343728,-0.134616,2.7392567731212875e-06,0.011485,0.323411,0.3487,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr9,15500000,15504999,chr9:15000000-19999999,sex_binary,logistic,chr9:15500000-15504999,2,0.36730539437724263,-0.36730539437724263,52.5,0.9815102874374928,-0.153967,9.419317363782141e-08,0.02379,0.298114,0.344652,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr8,118025000,118029999,chr8:115000000-119999999,sex_binary,logistic,chr8:118025000-118029999,2,0.3672884538418809,-0.3672884538418809,82.0,0.9837454404427488,-0.135893,2.134545673282849e-06,0.009024,0.262643,0.386556,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,88780000,88784999,chr7:85000000-89999999,sex_binary,logistic,chr7:88780000-88784999,2,0.367033202796366,-0.367033202796366,67.5,0.9974424552429668,-0.098748,0.0005669920361032048,0.003281,0.331,0.336745,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,19015000,19019999,chr7:15000000-19999999,sex_binary,logistic,chr7:19015000-19019999,2,0.3668058443368992,-0.3668058443368992,95.5,0.995393274915098,-0.076439,0.007710457616004087,0.004102,0.364288,0.481616,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr3,18195000,18199999,chr3:15000000-19999999,sex_binary,logistic,chr3:18195000-18199999,2,0.36641445383864835,-0.36641445383864835,58.0,0.9968030690537084,-0.182681,1.456152258680596e-10,0.004922,0.271463,0.334017,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr12,110390000,110394999,chr12:110000000-114999999,sex_binary,logistic,chr12:110390000-110394999,2,0.3663942907868909,-0.3663942907868909,84.5,0.9847700306066831,-0.109562,0.00013589938861377688,0.009024,0.417748,0.411795,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr16,70330000,70334999,chr16:70000000-74999999,sex_binary,logistic,chr16:70330000-70334999,2,0.3658761609554708,-0.3658761609554708,239.5,0.9399815521361787,-0.186994,1.2107016943198452e-10,0.042658,0.335517,0.444266,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,14595000,14599999,chr7:10000000-14999999,sex_binary,logistic,chr7:14595000-14599999,2,0.36512519647559516,-0.36512519647559516,256.0,0.9900161418808435,-0.179543,3.119132007414946e-10,0.006563,0.293153,0.354292,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr10,75500000,75504999,chr10:75000000-79999999,sex_binary,logistic,chr10:75500000-75504999,2,0.3650787049060298,-0.3650787049060298,65.0,0.9929667519181586,-0.116581,4.873711479396568e-05,0.009024,0.327928,0.314443,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,55325000,55329999,chr1:55000000-59999999,sex_binary,logistic,chr1:55325000-55329999,2,0.36492169905731675,-0.36492169905731675,150.0,0.9866078813095647,-0.065664,0.023264537747118744,0.020509,0.265101,0.445075,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,75865000,75869999,chr7:75000000-79999999,sex_binary,logistic,chr7:75865000-75869999,2,0.3647506837619052,-0.3647506837619052,66.0,0.998081841432225,-0.056964,0.047125423278656105,0.003281,0.240252,0.206411,candidate_signal,target-associated methylation signal; mechanism not inferred
chr7,127650000,127654999,chr7:125000000-129999999,sex_binary,logistic,chr7:127650000-127654999,2,0.3643047310990306,-0.3643047310990306,73.5,0.9987212276214834,-0.142367,6.201929083797887e-07,0.002461,0.341715,0.376243,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr5,33125000,33129999,chr5:30000000-34999999,sex_binary,logistic,chr5:33125000-33129999,2,0.3640737831628378,-0.3640737831628378,66.5,0.998081841432225,-0.123003,1.726339046456709e-05,0.004102,0.396831,0.422909,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr10,94690000,94694999,chr10:90000000-94999999,sex_binary,logistic,chr10:94690000-94694999,2,0.3639726937824942,-0.3639726937824942,100.0,0.9987212276214834,-0.118211,3.589442854392198e-05,0.002461,0.258184,0.261851,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,181190000,181194999,chr1:180000000-184999999,sex_binary,logistic,chr1:181190000-181194999,2,0.36391625746528533,-0.36391625746528533,134.0,0.9391272902603665,-0.083,0.0055938178395409325,0.086957,0.200754,0.181322,candidate_signal,target-associated methylation signal; mechanism not inferred
chr3,95415000,95419999,chr3:95000000-99999999,sex_binary,logistic,chr3:95415000-95419999,2,0.36307127824411095,-0.36307127824411095,75.5,0.9993606138107417,-0.112247,8.644813825316966e-05,0.00082,0.197783,0.226797,candidate_signal,target-associated methylation signal; mechanism not inferred
chr9,31960000,31964999,chr9:30000000-34999999,sex_binary,logistic,chr9:31960000-31964999,2,0.36267664182561343,-0.36267664182561343,82.5,0.998081841432225,-0.252284,4.1349230446386423e-19,0.002461,0.498073,0.674391,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,58080000,58084999,chr1:55000000-59999999,sex_binary,logistic,chr1:58080000-58084999,2,0.3623982165202656,-0.3623982165202656,137.0,0.993344094587229,-0.072076,0.011970607846979897,0.003281,0.318658,0.322887,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr13,9880000,9884999,chr13:5000000-9999999,sex_binary,logistic,chr13:9880000-9884999,2,0.3622370389980839,-0.3622370389980839,81.5,0.9438119504777901,-0.180386,5.145896012706505e-10,0.040197,0.38355,0.494035,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,56050000,56054999,chr1:55000000-59999999,sex_binary,logistic,chr1:56050000-56054999,2,0.3620647503748904,-0.3620647503748904,119.5,0.9900161418808435,-0.12259,1.872568233819345e-05,0.005742,0.350655,0.413756,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr8,111110000,111114999,chr8:110000000-114999999,sex_binary,logistic,chr8:111110000-111114999,2,0.36166488558940096,-0.36166488558940096,86.0,0.9936761206753955,-0.138771,1.2243542510496542e-06,0.004922,0.202095,0.313772,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr18,9320000,9324999,chr18:5000000-9999999,sex_binary,logistic,chr18:9320000-9324999,2,0.3610063519705219,-0.3610063519705219,94.5,0.9847072183837844,-0.147641,3.346028326257873e-07,0.028712,0.325574,0.371567,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr13,106270000,106274999,chr13:105000000-109999999,sex_binary,logistic,chr13:106270000-106274999,2,0.36080863553967635,-0.36080863553967635,136.0,0.9839996226573309,-0.098918,0.000600338335706176,0.015587,0.298108,0.283962,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr18,76145000,76149999,chr18:75000000-79999999,sex_binary,logistic,chr18:76145000-76149999,2,0.3604551019883204,-0.3604551019883204,124.0,0.9987212276214834,-0.083615,0.0035242403592506046,0.002461,0.276923,0.465054,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,161470000,161474999,chr1:160000000-164999999,sex_binary,logistic,chr1:161470000-161474999,2,0.3602583216530536,-0.3602583216530536,161.5,0.9966720472936146,-0.091115,0.001462917009285701,0.001641,0.319981,0.477726,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr17,63280000,63284999,chr17:60000000-64999999,sex_binary,logistic,chr17:63280000-63284999,2,0.36005559284641353,-0.36005559284641353,140.5,0.9717281246069347,-0.161273,2.4379795104857416e-08,0.029532,0.31377,0.365641,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,131250000,131254999,chr7:130000000-134999999,sex_binary,logistic,chr7:131250000-131254999,2,0.3599235448990061,-0.3599235448990061,167.5,0.9916801182340362,-0.13264,3.5306766681786926e-06,0.004102,0.276409,0.330188,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr6,117245000,117249999,chr6:115000000-119999999,sex_binary,logistic,chr6:117245000-117249999,2,0.35981039410584387,-0.35981039410584387,106.5,0.9797845809316589,-0.176469,7.878220469248257e-10,0.018048,0.322888,0.353008,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr13,59370000,59374999,chr13:55000000-59999999,sex_binary,logistic,chr13:59370000-59374999,2,0.3597834060594654,-0.3597834060594654,156.0,0.9866881891744581,-0.138331,1.350968529895157e-06,0.006563,0.367722,0.4803,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr8,11730000,11734999,chr8:10000000-14999999,sex_binary,logistic,chr8:11730000-11734999,2,0.359596030225958,-0.359596030225958,109.0,0.998081841432225,-0.152974,8.299998439260894e-08,0.002461,0.267813,0.369813,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr12,82775000,82779999,chr12:80000000-84999999,sex_binary,logistic,chr12:82775000-82779999,2,0.35955287512198286,-0.35955287512198286,103.5,0.998081841432225,-0.190116,2.3283636211815394e-11,0.002461,0.467879,0.532144,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,94630000,94634999,chr7:90000000-94999999,sex_binary,logistic,chr7:94630000-94634999,2,0.35936747939972863,-0.35936747939972863,130.0,0.9835159242152409,-0.157524,4.1259298449581836e-08,0.015587,0.498816,0.50769,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr15,19770000,19774999,chr15:15000000-19999999,sex_binary,logistic,chr15:19770000-19774999,2,0.3592132763134539,-0.3592132763134539,189.5,0.9733763783489162,-0.166393,6.407781673485197e-09,0.013126,0.463269,0.491235,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr8,119535000,119539999,chr8:115000000-119999999,sex_binary,logistic,chr8:119535000-119539999,2,0.35909385289155765,-0.35909385289155765,206.5,0.993344094587229,-0.144996,3.859547369970305e-07,0.003281,0.311305,0.375309,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr12,28430000,28434999,chr12:25000000-29999999,sex_binary,logistic,chr12:28430000-28434999,2,0.3589403282276259,-0.3589403282276259,170.0,0.9856635990105237,-0.104301,0.00028367647645514526,0.009844,0.488736,0.441279,dataset_confounded,target-associated methylation signal; mechanism not inferred
