chrom,start,end,cluster_5mb,target_id,model_name,feature_id,selection_count,mean_abs_selector_score,mean_selector_score,mean_feature_rank,mean_train_presence,age_pearson_r,age_pearson_p,missing_fraction,dataset_mean_shift,tissue_mean_shift,confounding_label,interpretation_note
chr6,77975000,77979999,chr6:75000000-79999999,age_weeks,ridge,chr6:77975000-77979999,5,0.5272987670524966,0.5272987670524966,12.2,0.9973675836845086,0.534849,6.336689325107945e-91,0.002461,0.075869,0.080095,candidate_signal,target-associated methylation signal; mechanism not inferred
chr6,58675000,58679999,chr6:55000000-59999999,sex_binary,logistic,chr6:58675000-58679999,3,0.39789845059368867,-0.39789845059368867,87.0,0.9966720472936146,-0.166319,5.396366887736088e-09,0.002461,0.198683,0.316457,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr18,81435000,81439999,chr18:80000000-84999999,sex_binary,logistic,chr18:81435000-81439999,3,0.3951647485778718,-0.39516474857787176,47.0,0.9969405137047284,-0.145644,3.420531252750066e-07,0.003281,0.371045,0.427347,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr9,110315000,110319999,chr9:110000000-114999999,sex_binary,logistic,chr9:110315000-110319999,3,0.3937022073910885,-0.3937022073910885,46.0,0.9702222000419548,-0.132963,4.335590822869616e-06,0.027071,0.32539,0.3663,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr9,99690000,99694999,chr9:95000000-99999999,sex_binary,logistic,chr9:99690000-99694999,3,0.39073281648484337,-0.39073281648484337,239.33333333333334,0.9868857517368923,-0.130539,5.6122622121990826e-06,0.013946,0.261594,0.514814,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr18,12685000,12689999,chr18:10000000-14999999,sex_binary,logistic,chr18:12685000-12689999,3,0.3897936890695813,-0.3897936890695813,240.0,0.9863488189146645,-0.094776,0.0009877681430047285,0.011485,0.354653,0.354625,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr12,56900000,56904999,chr12:55000000-59999999,sex_binary,logistic,chr12:56900000-56904999,3,0.389384838623222,-0.389384838623222,86.0,0.9788875142685521,-0.14412,5.404768089340161e-07,0.016407,0.355689,0.487497,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr18,12725000,12729999,chr18:10000000-14999999,sex_binary,logistic,chr18:12725000-12729999,3,0.3891334598895053,-0.3891334598895053,84.33333333333333,0.9969405137047284,-0.152325,9.65642446044272e-08,0.004102,0.350177,0.399465,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr2,168440000,168444999,chr2:165000000-169999999,sex_binary,logistic,chr2:168440000-168444999,3,0.3886403190109487,-0.3886403190109487,139.33333333333334,0.9977813648624098,-0.112624,8.236035735518322e-05,0.001641,0.406475,0.486481,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr14,66095000,66099999,chr14:65000000-69999999,sex_binary,logistic,chr14:66095000-66099999,3,0.3873892083596919,-0.3873892083596919,214.0,0.9643950213851848,-0.125372,1.527761417770761e-05,0.029532,0.330245,0.416287,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr5,32520000,32524999,chr5:30000000-34999999,sex_binary,logistic,chr5:32520000-32524999,3,0.3861668635597116,-0.3861668635597115,308.6666666666667,0.9823421256886921,-0.138575,1.5827553629856185e-06,0.02297,0.249394,0.324801,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr18,84180000,84184999,chr18:80000000-84999999,sex_binary,logistic,chr18:84180000-84184999,3,0.38609708763060807,-0.38609708763060807,318.0,0.9686909446033566,-0.105538,0.0002782637643925874,0.030353,0.291554,0.347131,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr13,93580000,93584999,chr13:90000000-94999999,sex_binary,logistic,chr13:93580000-93584999,3,0.38478833438886334,-0.38478833438886334,139.0,0.9955272778004796,-0.147703,2.348206765792941e-07,0.004102,0.306388,0.475836,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr3,121635000,121639999,chr3:120000000-124999999,sex_binary,logistic,chr3:121635000-121639999,3,0.38354861082505454,-0.38354861082505454,586.3333333333334,0.994721878567138,-0.171338,1.876103294570719e-09,0.004102,0.378738,0.456373,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr3,22005000,22009999,chr3:20000000-24999999,sex_binary,logistic,chr3:22005000-22009999,3,0.3832816063511802,-0.3832816063511802,137.66666666666666,0.9944534121560241,-0.105113,0.0002480714602050293,0.006563,0.321189,0.261816,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr4,115625000,115629999,chr4:115000000-119999999,sex_binary,logistic,chr4:115625000-115629999,3,0.3827291556016781,-0.3827291556016781,194.0,0.9966720472936146,-0.158602,2.7665848739934428e-08,0.004102,0.231812,0.351997,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr10,84880000,84884999,chr10:80000000-84999999,sex_binary,logistic,chr10:84880000-84884999,3,0.3825111357363011,-0.3825111357363011,108.33333333333333,0.9924677915052079,-0.216868,2.4639078808198626e-14,0.008203,0.317284,0.38413,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr10,50150000,50154999,chr10:50000000-54999999,sex_binary,logistic,chr10:50150000-50154999,3,0.3821034256049738,-0.3821034256049738,410.6666666666667,0.9722873637208559,-0.1077,0.0002012317871285051,0.026251,0.320525,0.412294,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,119590000,119594999,chr7:115000000-119999999,sex_binary,logistic,chr7:119590000-119594999,3,0.38094524914714434,-0.38094524914714434,319.0,0.9858590017781065,-0.134616,2.7392567731212875e-06,0.011485,0.323411,0.3487,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,133505000,133509999,chr1:130000000-134999999,sex_binary,logistic,chr1:133505000-133509999,3,0.3799852178256838,-0.3799852178256839,166.33333333333334,0.9966720472936146,-0.153609,7.41699066551091e-08,0.003281,0.361941,0.432473,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr5,33125000,33129999,chr5:30000000-34999999,sex_binary,logistic,chr5:33125000-33129999,3,0.37978147589664096,-0.37978147589664096,219.33333333333334,0.9966720472936146,-0.123003,1.726339046456709e-05,0.004102,0.396831,0.422909,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr12,110390000,110394999,chr12:110000000-114999999,sex_binary,logistic,chr12:110390000-110394999,3,0.3786455672470965,-0.3786455672470965,378.0,0.9886029059765947,-0.109562,0.00013589938861377688,0.009024,0.417748,0.411795,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr8,85525000,85529999,chr8:85000000-89999999,sex_binary,logistic,chr8:85525000-85529999,3,0.37835256673805934,-0.37835256673805934,401.6666666666667,0.9955627297248194,-0.085485,0.002873907813863577,0.004102,0.244935,0.395962,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr8,118025000,118029999,chr8:115000000-119999999,sex_binary,logistic,chr8:118025000-118029999,3,0.3780081832419622,-0.3780081832419622,599.3333333333334,0.988334439565481,-0.135893,2.134545673282849e-06,0.009024,0.262643,0.386556,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr10,94690000,94694999,chr10:90000000-94999999,sex_binary,logistic,chr10:94690000-94694999,3,0.3779667346566296,-0.3779667346566296,352.3333333333333,0.9977813648624098,-0.118211,3.589442854392198e-05,0.002461,0.258184,0.261851,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,56050000,56054999,chr1:55000000-59999999,sex_binary,logistic,chr1:56050000-56054999,3,0.3769432591372744,-0.3769432591372744,261.0,0.993344094587229,-0.12259,1.872568233819345e-05,0.005742,0.350655,0.413756,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,127650000,127654999,chr7:125000000-129999999,sex_binary,logistic,chr7:127650000-127654999,3,0.37660744733531054,-0.37660744733531054,478.3333333333333,0.9977813648624098,-0.142367,6.201929083797887e-07,0.002461,0.341715,0.376243,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr11,114350000,114354999,chr11:110000000-114999999,sex_binary,logistic,chr11:114350000-114354999,3,0.37586630794189047,-0.37586630794189047,243.0,0.9889068243120485,-0.134152,2.8561036147317876e-06,0.008203,0.353671,0.328529,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr6,115625000,115629999,chr6:115000000-119999999,sex_binary,logistic,chr6:115625000-115629999,3,0.37548439204389794,-0.37548439204389794,304.3333333333333,0.9800322837616872,-0.147675,2.738059555437826e-07,0.014766,0.472863,0.438161,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,161470000,161474999,chr1:160000000-164999999,sex_binary,logistic,chr1:161470000-161474999,3,0.37547922972793124,-0.37547922972793124,318.0,0.9977813648624098,-0.091115,0.001462917009285701,0.001641,0.319981,0.477726,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr11,52350000,52354999,chr11:50000000-54999999,sex_binary,logistic,chr11:52350000-52354999,3,0.37529333278351523,-0.37529333278351523,267.3333333333333,0.986688189174458,-0.208564,2.5545795508293705e-13,0.010664,0.362008,0.493849,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,94630000,94634999,chr7:90000000-94999999,sex_binary,logistic,chr7:94630000-94634999,3,0.3751522550365438,-0.3751522550365438,352.0,0.9821800150505978,-0.157524,4.1259298449581836e-08,0.015587,0.498816,0.50769,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr3,95415000,95419999,chr3:95000000-99999999,sex_binary,logistic,chr3:95415000-95419999,3,0.3751478194168552,-0.3751478194168552,555.0,0.9988906824312048,-0.112247,8.644813825316966e-05,0.00082,0.197783,0.226797,candidate_signal,target-associated methylation signal; mechanism not inferred
chr8,119535000,119539999,chr8:115000000-119999999,sex_binary,logistic,chr8:119535000-119539999,3,0.37494842668789136,-0.37494842668789136,321.6666666666667,0.9955627297248194,-0.144996,3.859547369970305e-07,0.003281,0.311305,0.375309,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr13,59370000,59374999,chr13:55000000-59999999,sex_binary,logistic,chr13:59370000-59374999,3,0.3747463631635719,-0.3747463631635719,366.6666666666667,0.9911254594496387,-0.138331,1.350968529895157e-06,0.006563,0.367722,0.4803,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr17,63280000,63284999,chr17:60000000-64999999,sex_binary,logistic,chr17:63280000-63284999,3,0.37452213481583696,-0.37452213481583696,404.0,0.9703726469187193,-0.161273,2.4379795104857416e-08,0.029532,0.31377,0.365641,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr3,109080000,109084999,chr3:105000000-109999999,sex_binary,logistic,chr3:109080000-109084999,3,0.37407325812035247,-0.37407325812035247,236.0,0.9955627297248194,-0.105687,0.00022384342551190608,0.003281,0.461652,0.424536,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr14,118205000,118209999,chr14:115000000-119999999,sex_binary,logistic,chr14:118205000-118209999,3,0.3737530920263234,-0.3737530920263234,305.3333333333333,0.9830913094166082,-0.137835,1.6957889038550372e-06,0.018048,0.313102,0.278259,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr12,28430000,28434999,chr12:25000000-29999999,sex_binary,logistic,chr12:28430000-28434999,3,0.3736792770967021,-0.3736792770967021,434.0,0.9900278056421733,-0.104301,0.00028367647645514526,0.009844,0.488736,0.441279,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr15,19770000,19774999,chr15:15000000-19999999,sex_binary,logistic,chr15:19770000-19774999,3,0.37323966894271815,-0.37323966894271815,555.3333333333334,0.9822509188992775,-0.166393,6.407781673485197e-09,0.013126,0.463269,0.491235,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr17,14865000,14869999,chr17:10000000-14999999,sex_binary,logistic,chr17:14865000-14869999,3,0.37276546797422033,-0.37276546797422033,475.3333333333333,0.9977930286237395,-0.105108,0.00024385973391198812,0.004102,0.169001,0.219851,candidate_signal,target-associated methylation signal; mechanism not inferred
chr4,5305000,5309999,chr4:5000000-9999999,sex_binary,logistic,chr4:5305000-5309999,3,0.37274747026590344,-0.37274747026590344,318.3333333333333,0.9944179602316844,-0.147557,2.614454853151207e-07,0.009844,0.256442,0.312511,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr2,72175000,72179999,chr2:70000000-74999999,sex_binary,logistic,chr2:72175000-72179999,3,0.3727197967038593,-0.3727197967038593,530.3333333333334,0.9980498312735234,-0.072048,0.011968215512889359,0.002461,0.275398,0.375921,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr5,111355000,111359999,chr5:110000000-114999999,sex_binary,logistic,chr5:111355000-111359999,3,0.37262070966381233,-0.3726207096638123,648.3333333333334,0.9969405137047284,-0.101129,0.0004287625564094009,0.008203,0.332909,0.306614,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr19,30300000,30304999,chr19:30000000-34999999,sex_binary,logistic,chr19:30300000-30304999,3,0.3725679745083954,-0.3725679745083954,288.0,0.9902137044432777,-0.183712,1.270255068697088e-10,0.009844,0.30791,0.363864,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr11,113825000,113829999,chr11:110000000-114999999,sex_binary,logistic,chr11:113825000-113829999,3,0.3724586462474413,-0.3724586462474413,312.6666666666667,0.994721878567138,-0.195037,7.299533525514724e-12,0.004922,0.47372,0.510465,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr13,54730000,54734999,chr13:50000000-54999999,sex_binary,logistic,chr13:54730000-54734999,3,0.37238223971921985,-0.37238223971921985,285.6666666666667,0.9949903449782518,-0.142573,6.36677118996973e-07,0.007383,0.435425,0.502268,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr12,53180000,53184999,chr12:50000000-54999999,sex_binary,logistic,chr12:53180000-53184999,3,0.37233173414298837,-0.37233173414298837,585.6666666666666,0.9969405137047284,-0.157234,3.601481650841492e-08,0.003281,0.398346,0.461942,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr5,74845000,74849999,chr5:70000000-74999999,sex_binary,logistic,chr5:74845000-74849999,3,0.3722895706350986,-0.3722895706350986,863.6666666666666,0.9627492316345125,-0.192572,2.499380544396746e-11,0.031173,0.194608,0.373121,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr19,47070000,47074999,chr19:45000000-49999999,sex_binary,logistic,chr19:47070000-47074999,3,0.371956405187669,-0.371956405187669,429.0,0.9922347770184339,-0.154649,6.348210288840604e-08,0.006563,0.354247,0.378707,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr2,155300000,155304999,chr2:155000000-159999999,sex_binary,logistic,chr2:155300000-155304999,3,0.3718537401474878,-0.3718537401474878,450.0,0.9800322837616872,-0.16242,1.50934773986157e-08,0.014766,0.389656,0.403795,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr3,118300000,118304999,chr3:115000000-119999999,sex_binary,logistic,chr3:118300000-118304999,3,0.37184290285982097,-0.37184290285982097,637.3333333333334,0.993344094587229,-0.158385,2.9293122446759268e-08,0.004922,0.31044,0.381323,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr19,53640000,53644999,chr19:50000000-54999999,sex_binary,logistic,chr19:53640000-53644999,3,0.371820653166339,-0.37182065316633905,304.3333333333333,0.9855788716056629,-0.171949,1.8556111460089447e-09,0.010664,0.40784,0.400785,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr12,56970000,56974999,chr12:55000000-59999999,sex_binary,logistic,chr12:56970000-56974999,3,0.3718076943871569,-0.3718076943871569,410.3333333333333,0.9977813648624098,-0.052569,0.06676245296238346,0.001641,0.479178,0.325281,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr5,77550000,77554999,chr5:75000000-79999999,sex_binary,logistic,chr5:77550000-77554999,3,0.3715276802606738,-0.3715276802606739,317.3333333333333,0.9877975067432532,-0.172375,1.6384331960242286e-09,0.009024,0.417075,0.513088,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr11,17515000,17519999,chr11:15000000-19999999,sex_binary,logistic,chr11:17515000-17519999,3,0.37150866743098243,-0.37150866743098243,355.3333333333333,0.992432339580868,-0.139739,1.073009202349256e-06,0.008203,0.452392,0.411304,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr2,24655000,24659999,chr2:20000000-24999999,sex_binary,logistic,chr2:24655000-24659999,3,0.3713619141060886,-0.37136191410608865,521.6666666666666,0.9977813648624098,-0.08151,0.004469332339470137,0.003281,0.496517,0.38076,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr5,133590000,133594999,chr5:130000000-134999999,sex_binary,logistic,chr5:133590000-133594999,3,0.37121412942651527,-0.37121412942651527,411.3333333333333,0.9966720472936146,-0.145662,3.3712197727872346e-07,0.002461,0.374552,0.464252,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr2,13170000,13174999,chr2:10000000-14999999,sex_binary,logistic,chr2:13170000-13174999,3,0.3707179657911908,-0.3707179657911908,504.6666666666667,0.9861158044278905,-0.166341,6.204990348216829e-09,0.010664,0.190373,0.263024,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr11,50730000,50734999,chr11:50000000-54999999,sex_binary,logistic,chr11:50730000-50734999,3,0.3706996725700759,-0.3706996725700759,589.3333333333334,0.9894083052099362,-0.151841,1.1406689553065892e-07,0.009024,0.304943,0.388711,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr10,122730000,122734999,chr10:120000000-124999999,sex_binary,logistic,chr10:122730000-122734999,3,0.370654240954779,-0.370654240954779,653.0,0.9977813648624098,-0.095065,0.0008985345747553513,0.001641,0.208991,0.250337,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr8,25180000,25184999,chr8:25000000-29999999,sex_binary,logistic,chr8:25180000-25184999,3,0.3706370411434967,-0.3706370411434967,429.3333333333333,0.9866998529357879,-0.102116,0.0003804000802648219,0.009844,0.476945,0.376747,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr15,101600000,101604999,chr15:100000000-104999999,sex_binary,logistic,chr15:101600000-101604999,3,0.3704104729871802,-0.3704104729871802,352.3333333333333,0.9855788716056629,-0.155546,5.660745958232678e-08,0.010664,0.330538,0.375663,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr15,79715000,79719999,chr15:75000000-79999999,sex_binary,logistic,chr15:79715000-79719999,3,0.3703879192511292,-0.3703879192511292,546.3333333333334,0.9977813648624098,-0.169971,2.4181752825827566e-09,0.001641,0.236798,0.32082,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr4,90030000,90034999,chr4:90000000-94999999,sex_binary,logistic,chr4:90030000-90034999,3,0.3702167626958741,-0.3702167626958741,724.3333333333334,0.9820736592775784,-0.117528,4.5802878002351724e-05,0.018048,0.261608,0.371527,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr3,31640000,31644999,chr3:30000000-34999999,sex_binary,logistic,chr3:31640000-31644999,3,0.370187508594205,-0.370187508594205,759.3333333333334,0.9983182976846373,-0.119949,2.7246728455838862e-05,0.001641,0.229635,0.220166,candidate_signal,target-associated methylation signal; mechanism not inferred
chr18,35685000,35689999,chr18:35000000-39999999,sex_binary,logistic,chr18:35685000-35689999,3,0.370185771902773,-0.370185771902773,371.6666666666667,0.9716946760335535,-0.151746,1.3918354260273736e-07,0.021329,0.321707,0.428446,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr12,91160000,91164999,chr12:90000000-94999999,sex_binary,logistic,chr12:91160000-91164999,3,0.37015526555451467,-0.37015526555451467,587.0,1.0,-0.046512,0.10455849320822834,0.0,0.244215,0.208955,candidate_signal,target-associated methylation signal; mechanism not inferred
chr10,73805000,73809999,chr10:70000000-74999999,sex_binary,logistic,chr10:73805000-73809999,3,0.37010133553281027,-0.37010133553281027,574.0,0.9882635357168011,-0.115823,5.5786550303297584e-05,0.011485,0.32047,0.435618,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr2,68545000,68549999,chr2:65000000-69999999,sex_binary,logistic,chr2:68545000-68549999,3,0.36988806341633634,-0.36988806341633634,986.0,0.9753468500161276,-0.051561,0.07565585518694204,0.025431,0.263564,0.264389,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr16,71410000,71414999,chr16:70000000-74999999,sex_binary,logistic,chr16:71410000-71414999,3,0.36982061707460184,-0.36982061707460184,375.0,0.9815367264553506,-0.158517,4.1721316683805663e-08,0.028712,0.32579,0.373184,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr15,28345000,28349999,chr15:25000000-29999999,sex_binary,logistic,chr15:28345000-28349999,3,0.3696766021722433,-0.3696766021722433,758.6666666666666,0.9858118860924369,-0.099536,0.0005397750316750972,0.011485,0.306309,0.40001,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,143740000,143744999,chr1:140000000-144999999,sex_binary,logistic,chr1:143740000-143744999,3,0.369624293665213,-0.369624293665213,411.0,0.9818406447908042,-0.153044,1.0329677812660607e-07,0.018048,0.374948,0.438268,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,160955000,160959999,chr1:160000000-164999999,sex_binary,logistic,chr1:160955000-160959999,3,0.36959719022426474,-0.36959719022426474,470.0,0.994721878567138,-0.127891,7.828019978038413e-06,0.004102,0.306123,0.305393,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,45170000,45174999,chr1:45000000-49999999,sex_binary,logistic,chr1:45170000-45174999,3,0.36938062030703384,-0.36938062030703384,466.3333333333333,0.9913584739364127,-0.141688,7.478160789687195e-07,0.007383,0.3577,0.341739,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr18,38450000,38454999,chr18:35000000-39999999,sex_binary,logistic,chr18:38450000-38454999,3,0.36937737312674307,-0.36937737312674307,593.0,0.9814100677415961,-0.155473,6.040185377579733e-08,0.013946,0.319532,0.384422,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr2,140200000,140204999,chr2:140000000-144999999,sex_binary,logistic,chr2:140200000-140204999,3,0.36907083652848494,-0.36907083652848494,524.0,0.9855788716056629,-0.160349,2.155714796988183e-08,0.010664,0.383843,0.435383,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,6840000,6844999,chr7:5000000-9999999,sex_binary,logistic,chr7:6840000-6844999,3,0.368975188838107,-0.368975188838107,519.6666666666666,0.9911254594496387,-0.163406,1.0712657957013609e-08,0.006563,0.415898,0.425803,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr18,18490000,18494999,chr18:15000000-19999999,sex_binary,logistic,chr18:18490000-18494999,3,0.36890447118050546,-0.36890447118050546,709.3333333333334,0.9889068243120485,-0.157638,3.5887705606248306e-08,0.008203,0.495531,0.598062,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr4,37970000,37974999,chr4:35000000-39999999,sex_binary,logistic,chr4:37970000-37974999,3,0.36885844248254585,-0.36885844248254585,805.0,0.994721878567138,-0.178352,3.898182791871035e-10,0.004102,0.238401,0.283468,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr19,27430000,27434999,chr19:25000000-29999999,sex_binary,logistic,chr19:27430000-27434999,3,0.3688123745414751,-0.3688123745414751,505.6666666666667,0.9969405137047284,-0.080521,0.005312406550249896,0.018048,0.598465,0.583102,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr5,115965000,115969999,chr5:115000000-119999999,sex_binary,logistic,chr5:115965000-115969999,3,0.36879288378066466,-0.36879288378066466,659.6666666666666,0.9969405137047284,-0.070183,0.014492016930926914,0.004922,0.247399,0.219,candidate_signal,target-associated methylation signal; mechanism not inferred
chr5,92835000,92839999,chr5:90000000-94999999,sex_binary,logistic,chr5:92835000-92839999,3,0.3686022562432032,-0.3686022562432032,645.0,0.9966720472936146,-0.121431,2.177965400743661e-05,0.002461,0.327881,0.472917,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr15,12965000,12969999,chr15:10000000-14999999,sex_binary,logistic,chr15:12965000-12969999,3,0.36838177663669486,-0.36838177663669486,718.0,0.9877975067432532,-0.175344,8.484468361282322e-10,0.009024,0.299426,0.380651,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr4,36365000,36369999,chr4:35000000-39999999,sex_binary,logistic,chr4:36365000-36369999,3,0.36800119363365064,-0.36800119363365064,607.0,0.9966720472936146,-0.143077,5.56253643601324e-07,0.004102,0.343826,0.357802,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr4,7710000,7714999,chr4:5000000-9999999,sex_binary,logistic,chr4:7710000-7714999,3,0.36796309723067483,-0.36796309723067483,722.0,0.9944534121560241,-0.210058,1.457282115390383e-13,0.004922,0.332317,0.393778,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,65550000,65554999,chr1:65000000-69999999,sex_binary,logistic,chr1:65550000-65554999,3,0.3679311250390873,-0.36793112503908726,765.3333333333334,0.9988906824312048,-0.158292,2.985285564360923e-08,0.004922,0.220025,0.266562,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr7,66015000,66019999,chr7:65000000-69999999,sex_binary,logistic,chr7:66015000-66019999,3,0.367732645064655,-0.367732645064655,1170.6666666666667,0.9966720472936146,-0.08854,0.001998994235804542,0.002461,0.26064,0.289674,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr2,149720000,149724999,chr2:145000000-149999999,sex_binary,logistic,chr2:149720000-149724999,3,0.36772382224453026,-0.36772382224453026,576.0,0.9969405137047284,-0.104244,0.00027125667908293045,0.002461,0.261986,0.320413,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,146820000,146824999,chr1:145000000-149999999,sex_binary,logistic,chr1:146820000-146824999,3,0.3676833042103249,-0.3676833042103249,569.6666666666666,0.9977813648624098,-0.09458,0.0009594768410346963,0.002461,0.215873,0.249454,candidate_signal,target-associated methylation signal; mechanism not inferred
chr10,51345000,51349999,chr10:50000000-54999999,sex_binary,logistic,chr10:51345000-51349999,3,0.3673952098917001,-0.3673952098917001,585.3333333333334,0.9672777086991079,-0.159372,3.614802233828009e-08,0.030353,0.4365,0.49831,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr13,53845000,53849999,chr13:50000000-54999999,sex_binary,logistic,chr13:53845000-53849999,3,0.3673557069775373,-0.3673557069775373,584.0,0.9977813648624098,-0.137588,1.465763780370722e-06,0.002461,0.269835,0.378896,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr6,39010000,39014999,chr6:35000000-39999999,sex_binary,logistic,chr6:39010000-39014999,3,0.36730898203528656,-0.36730898203528656,576.3333333333334,0.9417279526924793,-0.199006,1.0418887724089007e-11,0.059065,0.490341,0.537099,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr2,33775000,33779999,chr2:30000000-34999999,sex_binary,logistic,chr2:33775000-33779999,3,0.3672990536391609,-0.3672990536391609,656.3333333333334,0.9944534121560241,-0.117311,4.240562176897895e-05,0.005742,0.47761,0.436919,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr12,110920000,110924999,chr12:110000000-114999999,sex_binary,logistic,chr12:110920000-110924999,3,0.367253305576482,-0.3672533055764821,539.3333333333334,0.9966720472936146,-0.180787,2.1509957478324927e-10,0.002461,0.312057,0.342772,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr19,58620000,58624999,chr19:55000000-59999999,sex_binary,logistic,chr19:58620000-58624999,3,0.3670807934675106,-0.3670807934675106,628.6666666666666,0.9944534121560241,-0.13895,1.1740257456305565e-06,0.004102,0.234737,0.297868,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr1,171725000,171729999,chr1:170000000-174999999,sex_binary,logistic,chr1:171725000-171729999,3,0.36704713057242433,-0.36704713057242433,541.0,0.9966720472936146,-0.049579,0.08395979601753942,0.002461,0.347297,0.308019,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr2,106775000,106779999,chr2:105000000-109999999,sex_binary,logistic,chr2:106775000-106779999,3,0.367013331320662,-0.367013331320662,794.0,0.9966720472936146,-0.129352,6.038016828826249e-06,0.002461,0.369388,0.430072,dataset_confounded,target-associated methylation signal; mechanism not inferred
