dataset,run_accession,gsm,sample_accession,experiment_accession,experiment_title,library_strategy,library_source,library_selection,library_layout,local_fastq_count,local_fastq_complete,expected_fastq,latest_log_status,latest_log_failure_count,latest_log_error_class,recommended_repair_action,run_total_bases,run_total_spots
GSE60012,SRR1534641,GSM1463793,SRS672611,SRX668122,GSM1463793: RRBS_142_Mouse_Muscle_M_20w_young_castrated; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2172981872,10757336
GSE60012,SRR1534642,GSM1463794,SRS672612,SRX668123,GSM1463794: RRBS_143_Mouse_Muscle_M_20w_young_castrated; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4050325028,20051114
GSE60012,SRR1534643,GSM1463795,SRS672613,SRX668124,GSM1463795: RRBS_144_Mouse_Muscle_M_20w_young_castrated; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3158645720,15636860
GSE60012,SRR1534644,GSM1463796,SRS672614,SRX668125,GSM1463796: RRBS_145_Mouse_Muscle_M_20w_young_castrated; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3730347534,18467067
GSE60012,SRR1534645,GSM1463797,SRS672615,SRX668126,GSM1463797: RRBS_150_Mouse_Muscle_M_20w_young_control_castrated; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2381104896,11787648
GSE60012,SRR1534646,GSM1463798,SRS672616,SRX668127,GSM1463798: RRBS_151_Mouse_Muscle_M_20w_young_control_castrated; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1827189788,9045494
GSE60012,SRR1534647,GSM1463799,SRS672617,SRX668128,GSM1463799: RRBS_152_Mouse_Muscle_M_20w_young_control_castrated; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3843144536,19025468
GSE60012,SRR1534648,GSM1463800,SRS672618,SRX668129,GSM1463800: RRBS_153_Mouse_Muscle_M_20w_young_control_castrated; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2546934776,12608588
GSE60012,SRR1534649,GSM1463801,SRS672620,SRX668130,GSM1463801: RRBS_86_Mouse_Spleen_F_1w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1540710560,7627280
GSE60012,SRR1534650,GSM1463802,SRS672619,SRX668131,GSM1463802: RRBS_88_Mouse_Spleen_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4922937758,24370979
GSE60012,SRR1534651,GSM1463803,SRS672621,SRX668132,GSM1463803: RRBS_89_Mouse_Spleen_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2011469540,9957770
GSE60012,SRR1534652,GSM1463804,SRS672622,SRX668133,GSM1463804: RRBS_90_Mouse_Spleen_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2143523606,10611503
GSE60012,SRR1534653,GSM1463805,SRS672623,SRX668134,GSM1463805: RRBS_95_Mouse_Spleen_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2357569674,11671137
GSE60012,SRR1534654,GSM1463806,SRS672624,SRX668135,GSM1463806: RRBS_87_Mouse_Spleen_M_1w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1772905116,8776758
GSE60012,SRR1534655,GSM1463807,SRS672625,SRX668136,GSM1463807: RRBS_91_Mouse_Spleen_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3372151438,16693819
GSE60012,SRR1534656,GSM1463809,SRS672626,SRX668137,GSM1463809: RRBS_92_Mouse_Spleen_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,956653214,4735907
GSE60012,SRR1534657,GSM1463811,SRS672627,SRX668138,GSM1463811: RRBS_93_Mouse_Spleen_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1101079578,5450889
GSE60012,SRR1534658,GSM1463813,SRS672628,SRX668139,GSM1463813: RRBS_94_Mouse_Spleen_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1895567192,9383996
GSE60012,SRR1534659,GSM1463815,SRS672630,SRX668140,GSM1463815: RRBS_10_Mouse_Cerebellum_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2103229200,10516146
GSE60012,SRR1534660,GSM1463817,SRS672629,SRX668141,GSM1463817: RRBS_11_Mouse_Cerebellum_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1527954200,7639771
GSE60012,SRR1534661,GSM1463818,SRS672631,SRX668142,GSM1463818: RRBS_8_Mouse_Cerebellum_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2298718200,11493591
GSE60012,SRR1534662,GSM1463819,SRS672632,SRX668143,GSM1463819: RRBS_9_Mouse_Cerebellum_F_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1378351800,6891759
GSE60012,SRR1534663,GSM1463820,SRS672633,SRX668144,GSM1463820: RRBS_4_Mouse_Cerebellum_M_1w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1205196034,5966317
GSE60012,SRR1534664,GSM1463821,SRS672634,SRX668145,GSM1463821: RRBS_5_Mouse_Cerebellum_M_1w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1263293860,6253930
GSE60012,SRR1534665,GSM1463822,SRS672635,SRX668146,GSM1463822: RRBS_6_Mouse_Cerebellum_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1805053416,8935908
GSE60012,SRR1534666,GSM1463823,SRS672636,SRX668147,GSM1463823: RRBS_7_Mouse_Cerebellum_M_20w_NORMAL; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,1333533906,6601653
GSE60012,SRR1534667,GSM1463824,SRS672637,SRX668148,GSM1463824: RRBS_1_Human_Liver_F_Adult_NORMAL; Homo sapiens; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2087211864,10332732
GSE60012,SRR1534668,GSM1463825,SRS672638,SRX668149,GSM1463825: RRBS_2_Human_Liver_F_Adult_NORMAL; Homo sapiens; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2370360718,11734459
GSE60012,SRR1534669,GSM1463826,SRS672639,SRX668150,GSM1463826: RRBS_3_Human_Liver_F_Adult_NORMAL; Homo sapiens; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2328704682,11528241
GSE60012,SRR1534670,GSM1463827,SRS672640,SRX668151,GSM1463827: RRBS_5_Human_Liver_F_Adult_NORMAL; Homo sapiens; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2826677506,13993453
GSE60012,SRR1534671,GSM1463828,SRS672642,SRX668152,GSM1463828: RRBS_6_Human_Liver_F_Adult_NORMAL; Homo sapiens; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2440867404,12083502
GSE60012,SRR1534672,GSM1463829,SRS672641,SRX668153,GSM1463829: RRBS_4_Human_Liver_M_Adult_NORMAL; Homo sapiens; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2355852270,11662635
GSE60012,SRR1534673,GSM1463830,SRS672643,SRX668154,GSM1463830: RRBS_7_Human_Liver_M_Adult_NORMAL; Homo sapiens; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2873666544,14226072
GSE60012,SRR1534674,GSM1463831,SRS672644,SRX668155,GSM1463831: RRBS_8_Human_Liver_M_Adult_NORMAL; Homo sapiens; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4796168214,23743407
GSE60012,SRR1534675,GSM1463832,SRS672645,SRX668156,GSM1463832: RRBS_9_Human_Liver_M_Adult_NORMAL; Homo sapiens; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4590525750,22725375
GSE60012,SRR1534676,GSM1463833,SRS672646,SRX668157,GSM1463833: WGBS_20w_female; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,54612586650,364083911
GSE60012,SRR1534677,GSM1463834,SRS672647,SRX668158,GSM1463834: WGBS_3w_male; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,53293501650,355290011
GSE60012,SRR1534678,GSM1463835,SRS672649,SRX668159,GSM1463835: WGBS_20w_male; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,RANDOM,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,54556160700,363707738
GSE80672,SRR3440671,GSM2132795,SRS1412305,SRX1727083,GSM2132795: GX2471; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,failed,8,fasterq_timeout_retry_or_ena,"retry with lower fasterq threads/longer timeout and vdb-validate prefetched SRA; if repeated, use ENA direct FASTQ with md5",4451232750,29674885
GSE80672,SRR3440672,GSM2132796,SRS1412306,SRX1727084,GSM2132796: GX2472; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,failed,8,orphan_lock_retry,"after confirming no active prefetch/fasterq process for this run, remove orphan .sra.lock in SSD cache and rerun prefetch/fasterq; if repeated, ENA FASTQ fallback",4603480950,30689873
GSE80672,SRR3440673,GSM2132797,SRS1412307,SRX1727085,GSM2132797: GX2474; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3443532450,22956883
GSE80672,SRR3440674,GSM2132798,SRS1412308,SRX1727086,GSM2132798: GX2479; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2804157900,18694386
GSE80672,SRR3440675,GSM2132799,SRS1412309,SRX1727087,GSM2132799: GX2481; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2402452650,16016351
GSE80672,SRR3440676,GSM2132799,SRS1412309,SRX1727087,GSM2132799: GX2481; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4318553100,28790354
GSE80672,SRR3440677,GSM2132800,SRS1412310,SRX1727088,GSM2132800: GX2483; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4057310250,27048735
GSE80672,SRR3440678,GSM2132801,SRS1412311,SRX1727089,GSM2132801: GX2517; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2698355700,17989038
GSE80672,SRR3440679,GSM2132802,SRS1412312,SRX1727090,GSM2132802: GX2518; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4781586600,31877244
GSE80672,SRR3440680,GSM2132803,SRS1412313,SRX1727091,GSM2132803: GX2519; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2910783750,19405225
GSE80672,SRR3440681,GSM2132804,SRS1412314,SRX1727092,GSM2132804: GX2521; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2371073550,15807157
GSE80672,SRR3440682,GSM2132805,SRS1412315,SRX1727093,GSM2132805: GX2522; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3920326950,26135513
GSE80672,SRR3440683,GSM2132806,SRS1412316,SRX1727094,GSM2132806: GX2582; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3965317950,26435453
GSE80672,SRR3440684,GSM2132807,SRS1412317,SRX1727095,GSM2132807: GX2584; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2880779250,19205195
GSE80672,SRR3440685,GSM2132808,SRS1412318,SRX1727096,GSM2132808: GX2595; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2403333900,16022226
GSE80672,SRR3440689,GSM2132810,SRS1412320,SRX1727098,GSM2132810: GX2623; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2890739400,19271596
GSE80672,SRR3440690,GSM2132811,SRS1412322,SRX1727099,GSM2132811: GX2627; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3039981150,20266541
GSE80672,SRR3440691,GSM2132812,SRS1412321,SRX1727100,GSM2132812: GX2638; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2900831100,19338874
GSE80672,SRR3440692,GSM2132812,SRS1412321,SRX1727100,GSM2132812: GX2638; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3870190800,25801272
GSE80672,SRR3440693,GSM2132813,SRS1412323,SRX1727101,GSM2132813: GX2642; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2988032550,19920217
GSE80672,SRR3440694,GSM2132814,SRS1412324,SRX1727102,GSM2132814: K1; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2178097650,14520651
GSE80672,SRR3440695,GSM2132814,SRS1412324,SRX1727102,GSM2132814: K1; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3429432150,22862881
GSE80672,SRR3440697,GSM2132815,SRS1412325,SRX1727103,GSM2132815: K2; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2633694450,17557963
GSE80672,SRR3440699,GSM2132816,SRS1412326,SRX1727104,GSM2132816: K3; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2680712850,17871419
GSE80672,SRR3440704,GSM2132819,SRS1412329,SRX1727107,GSM2132819: L3; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2037835800,13585572
GSE80672,SRR3440705,GSM2132819,SRS1412329,SRX1727107,GSM2132819: L3; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2765619600,18437464
GSE80672,SRR3440706,GSM2132820,SRS1412330,SRX1727108,GSM2132820: M0301; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3941972850,26279819
GSE80672,SRR3440707,GSM2132821,SRS1412331,SRX1727109,GSM2132821: M0302; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3268223100,21788154
GSE80672,SRR3440708,GSM2132822,SRS1412332,SRX1727110,GSM2132822: M0303; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3277796250,21851975
GSE80672,SRR3440709,GSM2132823,SRS1412333,SRX1727111,GSM2132823: M0304; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3418183500,22787890
GSE80672,SRR3440710,GSM2132824,SRS1412334,SRX1727112,GSM2132824: M0305; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2813350050,18755667
GSE80672,SRR3440711,GSM2132825,SRS1412335,SRX1727113,GSM2132825: M0306; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3224509800,21496732
GSE80672,SRR3440712,GSM2132826,SRS1412336,SRX1727114,GSM2132826: M0308; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,4605055050,30700367
GSE80672,SRR3440714,GSM2132827,SRS1412337,SRX1727115,GSM2132827: M0309; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,2817796800,18785312
GSE80672,SRR3440719,GSM2132830,SRS1412340,SRX1727118,GSM2132830: M0402; Mus musculus; Bisulfite-Seq,Bisulfite-Seq,GENOMIC,Reduced Representation,PAIRED,0,False,paired _1/_2 FASTQ,,,not_attempted_or_log_missing,schedule missing run after dataset-level priority and metadata gate; prefer ENA direct FASTQ for large batches,3101899650,20679331
