sample_id,title,age_days,age_weeks,raw_age_value,raw_age_unit,normalized_age_unit,age_unit_source,age_parse_warning,tissue,strain,sex,intervention,dataset_batch,assay,fastq_on_disk,parse_status,raw_source_name,raw_characteristics
GSM2132782,DW4,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(DW/J x C3H/HEJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (DW/J x C3H/HEJ)/F2 | age (years): 6 | gender: Male | genetic condition: Snell Dwarf | diet: standard
GSM2132783,DW5,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(DW/J x C3H/HEJ)/F2,F,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (DW/J x C3H/HEJ)/F2 | age (years): 6 | gender: Female | genetic condition: Snell Dwarf Control | diet: standard
GSM2132784,DW6,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(DW/J x C3H/HEJ)/F2,F,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (DW/J x C3H/HEJ)/F2 | age (years): 6 | gender: Female | genetic condition: Snell Dwarf | diet: standard
GSM2132785,DW7,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(DW/J x C3H/HEJ)/F2,F,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (DW/J x C3H/HEJ)/F2 | age (years): 6 | gender: Female | genetic condition: Snell Dwarf Control | diet: standard
GSM2132786,DW8,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(DW/J x C3H/HEJ)/F2,F,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (DW/J x C3H/HEJ)/F2 | age (years): 6 | gender: Female | genetic condition: Snell Dwarf | diet: standard
GSM2132787,DW9,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(DW/J x C3H/HEJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (DW/J x C3H/HEJ)/F2 | age (years): 6 | gender: Male | genetic condition: Snell Dwarf Control | diet: standard
GSM2132788,GX2455,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,F,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Female | genetic condition: GHRKO WT | diet: standard
GSM2132789,GX2464,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,F,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Female | genetic condition: GHRKO | diet: standard
GSM2132790,GX2465,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,F,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Female | genetic condition: GHRKO WT | diet: standard
GSM2132791,GX2466,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,F,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Female | genetic condition: GHRKO | diet: standard
GSM2132792,GX2467,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,F,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Female | genetic condition: GHRKO | diet: standard
GSM2132793,GX2468,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Male | genetic condition: GHRKO | diet: standard
GSM2132794,GX2470,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Male | genetic condition: GHRKO | diet: standard
GSM2132795,GX2471,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Male | genetic condition: GHRKO | diet: standard
GSM2132796,GX2472,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Male | genetic condition: GHRKO WT | diet: standard
GSM2132797,GX2474,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,F,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Female | genetic condition: GHRKO | diet: standard
GSM2132798,GX2479,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Male | genetic condition: GHRKO WT | diet: standard
GSM2132799,GX2481,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,F,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Female | genetic condition: GHRKO WT | diet: standard
GSM2132800,GX2483,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,F,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Female | genetic condition: GHRKO | diet: standard
GSM2132801,GX2517,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Male | genetic condition: GHRKO | diet: standard
GSM2132802,GX2518,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Male | genetic condition: GHRKO | diet: standard
GSM2132803,GX2519,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Male | genetic condition: GHRKO WT | diet: standard
GSM2132804,GX2521,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Male | genetic condition: GHRKO | diet: standard
GSM2132805,GX2522,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Male | genetic condition: GHRKO WT | diet: standard
GSM2132806,GX2582,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Male | genetic condition: GHRKO | diet: standard
GSM2132807,GX2584,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Male | genetic condition: GHRKO WT | diet: standard
GSM2132808,GX2595,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Male | genetic condition: GHRKO WT | diet: standard
GSM2132809,GX2596,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Male | genetic condition: GHRKO | diet: standard
GSM2132810,GX2623,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Male | genetic condition: GHRKO WT | diet: standard
GSM2132811,GX2627,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Male | genetic condition: GHRKO | diet: standard
GSM2132812,GX2638,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Male | genetic condition: GHRKO WT | diet: standard
GSM2132813,GX2642,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,(C57BL/6J x BALB/cByJ)/F2,F,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: (C57BL/6J x BALB/cByJ)/F2 | age (years): 6 | gender: Female | genetic condition: GHRKO | diet: standard
GSM2132814,K1,76.05,10.864,2.5,years,months,dataset_override_literature_geo,age_unit_override:years->months,fibroblast,"Kidney Fibroblasts, C57BL/6",M,control,GSE80672,RRBS,True,ok,Kidney fibroblasts,"tissue: Primary Renal Fibroblasts | strain: Kidney Fibroblasts, C57BL/6 | age (years): 2.5 (at isolation) | gender: Male | genetic condition: Wild Type | diet: standard"
GSM2132815,K2,76.05,10.864,2.5,years,months,dataset_override_literature_geo,age_unit_override:years->months,fibroblast,"Kidney Fibroblasts, C57BL/6",M,control,GSE80672,RRBS,True,ok,Kidney fibroblasts,"tissue: Primary Renal Fibroblasts | strain: Kidney Fibroblasts, C57BL/6 | age (years): 2.5 (at isolation) | gender: Male | genetic condition: Wild Type | diet: standard"
GSM2132816,K3,76.05,10.864,2.5,years,months,dataset_override_literature_geo,age_unit_override:years->months,fibroblast,"Kidney Fibroblasts, C57BL/6",M,control,GSE80672,RRBS,True,ok,Kidney fibroblasts,"tissue: Primary Renal Fibroblasts | strain: Kidney Fibroblasts, C57BL/6 | age (years): 2.5 (at isolation) | gender: Male | genetic condition: Wild Type | diet: standard"
GSM2132817,L1,76.05,10.864,2.5,years,months,dataset_override_literature_geo,age_unit_override:years->months,fibroblast,"Lung Fibroblasts, C57BL/6",M,control,GSE80672,RRBS,True,ok,Lung fibroblasts,"tissue: Primary Lung Fibroblasts | strain: Lung Fibroblasts, C57BL/6 | age (years): 2.5 (at isolation) | gender: Male | genetic condition: Wild Type | diet: standard"
GSM2132818,L2,76.05,10.864,2.5,years,months,dataset_override_literature_geo,age_unit_override:years->months,fibroblast,"Lung Fibroblasts, C57BL/6",M,control,GSE80672,RRBS,True,ok,Lung fibroblasts,"tissue: Primary Lung Fibroblasts | strain: Lung Fibroblasts, C57BL/6 | age (years): 2.5 (at isolation) | gender: Male | genetic condition: Wild Type | diet: standard"
GSM2132819,L3,76.05,10.864,2.5,years,months,dataset_override_literature_geo,age_unit_override:years->months,fibroblast,"Lung Fibroblasts, C57BL/6",M,control,GSE80672,RRBS,True,ok,Lung fibroblasts,"tissue: Primary Lung Fibroblasts | strain: Lung Fibroblasts, C57BL/6 | age (years): 2.5 (at isolation) | gender: Male | genetic condition: Wild Type | diet: standard"
GSM2132820,M0301,91.26,13.037,3.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 3 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132821,M0302,91.26,13.037,3.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 3 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132822,M0303,91.26,13.037,3.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 3 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132823,M0304,91.26,13.037,3.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 3 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132824,M0305,91.26,13.037,3.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 3 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132825,M0306,91.26,13.037,3.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 3 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132826,M0308,91.26,13.037,3.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 3 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132827,M0309,91.26,13.037,3.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 3 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132828,M0310,91.26,13.037,3.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 3 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132829,M0401,121.68,17.383,4.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 4 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132830,M0402,121.68,17.383,4.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 4 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132831,M0403,121.68,17.383,4.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 4 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132832,M0404,121.68,17.383,4.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 4 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132833,M0405,121.68,17.383,4.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 4 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132834,M0406,121.68,17.383,4.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 4 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132835,M0407,121.68,17.383,4.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 4 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132836,M0409,121.68,17.383,4.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 4 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132837,M0410,121.68,17.383,4.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 4 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132838,M0601,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 6 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132839,M0603,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 6 | gender: Male | genetic condition: Wild Type | diet: standard
GSM2132840,M0604,182.52,26.074,6.0,years,months,dataset_override_literature_geo,age_unit_override:years->months,blood,C57BL/6,M,control,GSE80672,RRBS,True,ok,Whole Blood,tissue: whole blood | strain: C57BL/6 | age (years): 6 | gender: Male | genetic condition: Wild Type | diet: standard
