age_weeks,characteristics,dataset,intervention_guess,raw_age_token,raw_age_unit,sample_id,source_name,tissue_guess,title
52.149,cell type: Skeletal muscle | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590483,Skeletal muscle,skeletal_muscle,12 month Skeletal muscle_A
52.149,cell type: Skeletal muscle | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590484,Skeletal muscle,skeletal_muscle,12 month Skeletal muscle_B
104.297,cell type: Skeletal muscle | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590485,Skeletal muscle,skeletal_muscle,24 month Skeletal muscle_A
104.297,cell type: Skeletal muscle | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590486,Skeletal muscle,skeletal_muscle,24 month Skeletal muscle_B
17.383,cell type: Spleen | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590487,Spleen,spleen,4 month Spleen_A
17.383,cell type: Spleen | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590488,Spleen,spleen,4 month Spleen_B
17.383,cell type: Spleen | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590489,Spleen,spleen,4 month Spleen_C
17.383,cell type: Spleen | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590490,Spleen,spleen,4 month Spleen_D
17.383,cell type: Spleen | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,4 month,month,GSM6590491,Spleen,spleen,4 month Spleen_E
52.149,cell type: Spleen | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590492,Spleen,spleen,12 month Spleen_A
52.149,cell type: Spleen | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590493,Spleen,spleen,12 month Spleen_B
52.149,cell type: Spleen | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590494,Spleen,spleen,12 month Spleen_C
52.149,cell type: Spleen | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590495,Spleen,spleen,12 month Spleen_D
52.149,cell type: Spleen | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,12 month,month,GSM6590496,Spleen,spleen,12 month Spleent_E
104.297,cell type: Spleen | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590497,Spleen,spleen,24 month Spleen_A
104.297,cell type: Spleen | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590498,Spleen,spleen,24 month Spleen_B
104.297,cell type: Spleen | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590499,Spleen,spleen,24 month Spleen_C
104.297,cell type: Spleen | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590500,Spleen,spleen,24 month Spleen_D
104.297,cell type: Spleen | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590501,Spleen,spleen,24 month Spleen_E
104.297,cell type: Spleen | strain: Lgr5-FP-IRES-CreERT2,GSE213723,,24 month,month,GSM6590502,Spleen,spleen,24 month Spleen_F
52.149,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,12mo,mo,GSM6592552,Colon Epithelium,intestine,COL_12mo_A
52.149,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,12mo,mo,GSM6592553,Colon Epithelium,intestine,COL_12mo_B
52.149,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,12mo,mo,GSM6592554,Colon Epithelium,intestine,COL_12mo_C
104.297,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,24mo,mo,GSM6592555,Colon Epithelium,intestine,COL_24mo_A
104.297,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,24mo,mo,GSM6592556,Colon Epithelium,intestine,COL_24mo_B
17.383,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,4mo,mo,GSM6592557,Colon Epithelium,intestine,COL_4mo_A
17.383,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,4mo,mo,GSM6592558,Colon Epithelium,intestine,COL_4mo_B
17.383,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,4mo,mo,GSM6592559,Colon Epithelium,intestine,COL_4mo_C
52.149,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,12mo,mo,GSM6592560,Lower Small Intestine Epithelium,intestine,LSI_12mo_A
52.149,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,12mo,mo,GSM6592561,Lower Small Intestine Epithelium,intestine,LSI_12mo_B
52.149,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,12mo,mo,GSM6592562,Lower Small Intestine Epithelium,intestine,LSI_12mo_C
104.297,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,24mo,mo,GSM6592563,Lower Small Intestine Epithelium,intestine,LSI_24mo_A
104.297,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,24mo,mo,GSM6592564,Lower Small Intestine Epithelium,intestine,LSI_24mo_B
17.383,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,4mo,mo,GSM6592565,Lower Small Intestine Epithelium,intestine,LSI_4mo_A
17.383,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,4mo,mo,GSM6592566,Lower Small Intestine Epithelium,intestine,LSI_4mo_B
17.383,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,4mo,mo,GSM6592567,Lower Small Intestine Epithelium,intestine,LSI_4mo_C
52.149,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,12mo,mo,GSM6592568,Upper Small Intestine Epithelium,intestine,USI_12mo_A
52.149,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,12mo,mo,GSM6592569,Upper Small Intestine Epithelium,intestine,USI_12mo_B
52.149,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,12mo,mo,GSM6592570,Upper Small Intestine Epithelium,intestine,USI_12mo_C
104.297,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,24mo,mo,GSM6592571,Upper Small Intestine Epithelium,intestine,USI_24mo_A
104.297,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,24mo,mo,GSM6592572,Upper Small Intestine Epithelium,intestine,USI_24mo_B
17.383,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,4mo,mo,GSM6592573,Upper Small Intestine Epithelium,intestine,USI_4mo_A
17.383,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,4mo,mo,GSM6592574,Upper Small Intestine Epithelium,intestine,USI_4mo_B
17.383,cell type: Intestine epithelial cells | strain: Lgr5-EGFP-IRES-CreERT2,GSE213723,,4mo,mo,GSM6592575,Upper Small Intestine Epithelium,intestine,USI_4mo_C
,tissue: Brain hipocampus | genotype: Mtr KO,GSE312263,genetic,,,GSM9342204,Brain hipocampus,brain,"RRBS hippocampus, Mtr-cKO, biological replicate 1"
,tissue: Brain hipocampus | genotype: Mtr KO,GSE312263,genetic,,,GSM9342205,Brain hipocampus,brain,"RRBS hippocampus, Mtr-cKO, biological replicate 2"
,tissue: Brain hipocampus | genotype: wild-type,GSE312263,,,,GSM9342206,Brain hipocampus,brain,"RRBS hippocampus, WT, biological replicate 1"
,tissue: Brain hipocampus | genotype: Mtr KO,GSE312263,genetic,,,GSM9342207,Brain hipocampus,brain,"RRBS hippocampus, Mtr-cKO, biological replicate 3"
,tissue: Brain hipocampus | genotype: Mtr KO,GSE312263,genetic,,,GSM9342208,Brain hipocampus,brain,"RRBS hippocampus, Mtr-cKO, biological replicate 4"
,tissue: Brain hipocampus | genotype: wild-type,GSE312263,,,,GSM9342209,Brain hipocampus,brain,"RRBS hippocampus, WT, biological replicate 2"
,tissue: Brain hipocampus | genotype: wild-type,GSE312263,,,,GSM9342210,Brain hipocampus,brain,"RRBS hippocampus, WT, biological replicate 3"
,tissue: Brain hipocampus | genotype: Mtr KO,GSE312263,genetic,,,GSM9342211,Brain hipocampus,brain,"RRBS hippocampus, Mtr-cKO, biological replicate 5"
,tissue: Brain hipocampus | genotype: wild-type,GSE312263,,,,GSM9342212,Brain hipocampus,brain,"RRBS hippocampus, WT, biological replicate 4"
,tissue: Brain hipocampus | genotype: wild-type,GSE312263,,,,GSM9342213,Brain hipocampus,brain,"RRBS hippocampus, WT, biological replicate 5"
,tissue: Brain hipocampus | genotype: Mtr KO,GSE312263,genetic,,,GSM9342214,Brain hipocampus,brain,"RRBS hippocampus, Mtr-cKO, biological replicate 6"
,tissue: Brain hipocampus | genotype: wild-type,GSE312263,,,,GSM9342215,Brain hipocampus,brain,"RRBS hippocampus, WT, biological replicate 6"
